證券代碼,年月日,收盤價(元),收盤價(元)_週
2881 富邦金,2009/2/13,21.3,12.92
2882 國泰金,2009/2/13,32.2,19.36
2883 開發金,2009/2/13,5.73,3.78
2884 玉山金,2009/2/13,8.1,3.29
2885 元大金,2009/2/13,12.75,8.24
2886 兆豐金,2009/2/13,10.35,6.17
2887 台新金,2009/2/13,5.2,2.5
2890 永豐金,2009/2/13,5.72,2.96
2891 中信金,2009/2/13,10.9,4.58
2892 第一金,2009/2/13,13.9,6.24
2912 統一超,2009/2/13,77,48.58
3008 大立光,2009/2/13,237,195.32
3045 台灣大,2009/2/13,45.55,27.96
3481 群創,2009/2/13,29.7,24.06
4904 遠傳,2009/2/13,31.8,18.75
6505 台塑化,2009/2/13,60.2,42.26
9904 寶成,2009/2/13,14.55,8.89
0050 元大台灣50,2009/2/20,32.1,24.09
1101 台泥,2009/2/20,25.7,14.25
1102 亞泥,2009/2/20,26,14.04
1216 統一,2009/2/20,27,13.12
1301 台塑,2009/2/20,47.1,27.92
1303 南亞,2009/2/20,33.15,21.51
1402 遠東新,2009/2/20,21.1,12.24
2002 中鋼,2009/2/20,22.25,13.24
2105 正新,2009/2/20,27.5,9.27
2301 光寶科,2009/2/20,20,10.63
2303 聯電,2009/2/20,7.61,5.21
2308 台達電,2009/2/20,53.7,35.58
2317 鴻海,2009/2/20,64.8,27.93
2327 國巨,2009/2/20,4.88,12.79
2330 台積電,2009/2/20,43.9,30.1
2354 鴻準,2009/2/20,77.5,39.03
2357 華碩,2009/2/20,33.5,72.56
2382 廣達,2009/2/20,35,19.88
2395 研華,2009/2/20,39.8,20.58
2408 南亞科,2009/2/20,6.52,144.17
2409 友達,2009/2/20,25.5,18.87
2412 中華電,2009/2/20,51.7,42.56
2454 聯發科,2009/2/20,281,183.5
2474 可成,2009/2/20,57.6,39.8
2492 華新科,2009/2/20,7.48,7.66
2801 彰銀,2009/2/20,9.82,5.09
2823 中壽,2009/2/20,11.35,4.3
2880 華南金,2009/2/20,15.5,6.98
2881 富邦金,2009/2/20,19.65,11.92
2882 國泰金,2009/2/20,30.1,18.1
2883 開發金,2009/2/20,5.6,3.69
2884 玉山金,2009/2/20,7.63,3.1
2885 元大金,2009/2/20,12,7.76
2886 兆豐金,2009/2/20,9.5,5.66
2887 台新金,2009/2/20,4.9,2.36
2890 永豐金,2009/2/20,5.49,2.85
2891 中信金,2009/2/20,9.94,4.17
2892 第一金,2009/2/20,12.85,5.77
2912 統一超,2009/2/20,75.2,47.45
3008 大立光,2009/2/20,241,198.62
3045 台灣大,2009/2/20,45.2,27.75
3481 群創,2009/2/20,28.7,23.25
4904 遠傳,2009/2/20,31.65,18.66
6505 台塑化,2009/2/20,57.4,40.3
9904 寶成,2009/2/20,14.6,8.92
0050 元大台灣50,2009/2/27,33.05,24.8
1101 台泥,2009/2/27,26.2,14.53
1102 亞泥,2009/2/27,26.1,14.1
1216 統一,2009/2/27,26.1,12.68
1301 台塑,2009/2/27,47.7,28.28
1303 南亞,2009/2/27,33.35,21.64
1402 遠東新,2009/2/27,20.9,12.12
2002 中鋼,2009/2/27,22.35,13.3
2105 正新,2009/2/27,29.2,9.84
2301 光寶科,2009/2/27,20.7,11.01
2303 聯電,2009/2/27,7.84,5.37
2308 台達電,2009/2/27,55.7,36.9
2317 鴻海,2009/2/27,69.7,30.04
2327 國巨,2009/2/27,5.42,14.21
2330 台積電,2009/2/27,44.95,30.82
2354 鴻準,2009/2/27,81,40.79
2357 華碩,2009/2/27,33.45,72.45
2382 廣達,2009/2/27,35.7,20.28
2395 研華,2009/2/27,44,22.75
2408 南亞科,2009/2/27,6.41,141.74
2409 友達,2009/2/27,26,19.24
2412 中華電,2009/2/27,53.9,44.37
2454 聯發科,2009/2/27,304,198.52
2474 可成,2009/2/27,59.3,40.98
2492 華新科,2009/2/27,7.55,7.73
2801 彰銀,2009/2/27,10.2,5.29
2823 中壽,2009/2/27,11.35,4.3
2880 華南金,2009/2/27,16.85,7.58
2881 富邦金,2009/2/27,18.9,11.46
2882 國泰金,2009/2/27,28.05,16.86
2883 開發金,2009/2/27,5.96,3.93
2884 玉山金,2009/2/27,8,3.25
2885 元大金,2009/2/27,12.75,8.24
2886 兆豐金,2009/2/27,9.61,5.73
2887 台新金,2009/2/27,4.95,2.38
2890 永豐金,2009/2/27,5.84,3.03
2891 中信金,2009/2/27,10.65,4.47
2892 第一金,2009/2/27,14.05,6.31
2912 統一超,2009/2/27,73.6,46.44
3008 大立光,2009/2/27,249,205.21
3045 台灣大,2009/2/27,45.6,27.99
3481 群創,2009/2/27,29.95,24.26
4904 遠傳,2009/2/27,33.95,20.02
6505 台塑化,2009/2/27,57.5,40.37
9904 寶成,2009/2/27,15.1,9.22
0050 元大台灣50,2009/3/6,33.67,25.27
1101 台泥,2009/3/6,27,14.97
1102 亞泥,2009/3/6,26.55,14.34
1216 統一,2009/3/6,24.45,11.88
1301 台塑,2009/3/6,48.5,28.75
1303 南亞,2009/3/6,33.1,21.48
1402 遠東新,2009/3/6,20,11.6
2002 中鋼,2009/3/6,21.95,13.06
2105 正新,2009/3/6,28.7,9.68
2301 光寶科,2009/3/6,22.3,11.86
2303 聯電,2009/3/6,8.48,5.81
2308 台達電,2009/3/6,55.5,36.77
2317 鴻海,2009/3/6,75.4,32.5
2327 國巨,2009/3/6,5.35,14.03
2330 台積電,2009/3/6,48.5,33.26
2354 鴻準,2009/3/6,84,42.3
2357 華碩,2009/3/6,33.45,72.45
2382 廣達,2009/3/6,36.8,20.91
2395 研華,2009/3/6,42.8,22.13
2408 南亞科,2009/3/6,6.03,133.34
2409 友達,2009/3/6,26,19.24
2412 中華電,2009/3/6,54.9,45.2
2454 聯發科,2009/3/6,298,194.6
2474 可成,2009/3/6,60.4,41.74
2492 華新科,2009/3/6,8.25,8.45
2801 彰銀,2009/3/6,10,5.18
2823 中壽,2009/3/6,9.87,3.74
2880 華南金,2009/3/6,16,7.2
2881 富邦金,2009/3/6,17.3,10.49
2882 國泰金,2009/3/6,25.3,15.21
2883 開發金,2009/3/6,5.73,3.78
2884 玉山金,2009/3/6,7.72,3.13
2885 元大金,2009/3/6,12.8,8.28
2886 兆豐金,2009/3/6,9.42,5.62
2887 台新金,2009/3/6,4.58,2.2
2890 永豐金,2009/3/6,5.72,2.96
2891 中信金,2009/3/6,10.05,4.22
2892 第一金,2009/3/6,13.6,6.11
2912 統一超,2009/3/6,70.9,44.73
3008 大立光,2009/3/6,252,207.69
3045 台灣大,2009/3/6,48,29.46
3481 群創,2009/3/6,30,24.3
4904 遠傳,2009/3/6,33.8,19.93
6505 台塑化,2009/3/6,56.8,39.88
9904 寶成,2009/3/6,15.45,9.44
0050 元大台灣50,2009/3/13,35,26.27
1101 台泥,2009/3/13,27.7,15.36
1102 亞泥,2009/3/13,28.5,15.39
1216 統一,2009/3/13,26.7,12.97
1301 台塑,2009/3/13,53.2,31.54
1303 南亞,2009/3/13,38.7,25.11
1402 遠東新,2009/3/13,22.2,12.88
2002 中鋼,2009/3/13,21.6,12.85
2105 正新,2009/3/13,31.6,10.65
2301 光寶科,2009/3/13,24.1,12.81
2303 聯電,2009/3/13,10.2,6.99
2308 台達電,2009/3/13,56.4,37.37
2317 鴻海,2009/3/13,71,30.6
2327 國巨,2009/3/13,5.81,15.23
2330 台積電,2009/3/13,49.5,33.94
2354 鴻準,2009/3/13,83.3,41.95
2357 華碩,2009/3/13,35.4,76.68
2382 廣達,2009/3/13,40.4,22.95
2395 研華,2009/3/13,44.9,23.22
2408 南亞科,2009/3/13,5.99,132.45
2409 友達,2009/3/13,26.75,19.8
2454 聯發科,2009/3/13,306,199.83
2474 可成,2009/3/13,66.3,45.81
2492 華新科,2009/3/13,9,9.22
2801 彰銀,2009/3/13,10.4,5.39
2823 中壽,2009/3/13,10.1,3.83
2880 華南金,2009/3/13,16.95,7.63
2881 富邦金,2009/3/13,18.1,10.98
2882 國泰金,2009/3/13,26.25,15.78
2883 開發金,2009/3/13,6.25,4.12
2884 玉山金,2009/3/13,7.83,3.18
2885 元大金,2009/3/13,14.45,9.34
2886 兆豐金,2009/3/13,10.4,6.2
2887 台新金,2009/3/13,4.86,2.34
2890 永豐金,2009/3/13,6.06,3.14
2891 中信金,2009/3/13,11,4.62
2892 第一金,2009/3/13,14.4,6.47
2912 統一超,2009/3/13,78,49.21
3008 大立光,2009/3/13,279.5,230.35
3045 台灣大,2009/3/13,48.3,29.65
3481 群創,2009/3/13,32.8,26.57
4904 遠傳,2009/3/13,34.3,20.23
6505 台塑化,2009/3/13,61.7,43.32
9904 寶成,2009/3/13,17.85,10.9
0050 元大台灣50,2009/3/20,35.42,26.58
1101 台泥,2009/3/20,27.55,15.28
1102 亞泥,2009/3/20,28.2,15.23
1216 統一,2009/3/20,27.75,13.49
1301 台塑,2009/3/20,53.6,31.78
1303 南亞,2009/3/20,38.8,25.18
1402 遠東新,2009/3/20,23.5,13.63
2002 中鋼,2009/3/20,22.8,13.56
2105 正新,2009/3/20,32.35,10.91
2301 光寶科,2009/3/20,23,12.23
2303 聯電,2009/3/20,9.22,6.31
2308 台達電,2009/3/20,58.5,38.76
2317 鴻海,2009/3/20,72,31.03
2327 國巨,2009/3/20,5.64,14.79
2330 台積電,2009/3/20,47.7,32.71
2354 鴻準,2009/3/20,86.5,43.56
2357 華碩,2009/3/20,35,75.81
2382 廣達,2009/3/20,39,22.16
2395 研華,2009/3/20,43.5,22.5
2408 南亞科,2009/3/20,6.18,136.66
2409 友達,2009/3/20,27.5,20.35
2412 中華電,2009/3/20,65.5,46.44
2454 聯發科,2009/3/20,301,196.56
2474 可成,2009/3/20,71.1,49.13
2492 華新科,2009/3/20,8.71,8.92
2801 彰銀,2009/3/20,10.7,5.54
2823 中壽,2009/3/20,10.65,4.03
2880 華南金,2009/3/20,17.4,7.83
2881 富邦金,2009/3/20,19.5,11.83
2882 國泰金,2009/3/20,28.15,16.92
2883 開發金,2009/3/20,6.2,4.09
2884 玉山金,2009/3/20,7.82,3.18
2885 元大金,2009/3/20,15,9.7
2886 兆豐金,2009/3/20,10.7,6.38
2887 台新金,2009/3/20,4.96,2.38
2890 永豐金,2009/3/20,6.14,3.18
2891 中信金,2009/3/20,11.8,4.95
2892 第一金,2009/3/20,14.5,6.51
2912 統一超,2009/3/20,78,49.21
3008 大立光,2009/3/20,270.5,222.93
3045 台灣大,2009/3/20,50,30.69
3481 群創,2009/3/20,31,25.11
4904 遠傳,2009/3/20,35.05,20.67
6505 台塑化,2009/3/20,65.1,45.7
9904 寶成,2009/3/20,17.2,10.51
0050 元大台灣50,2009/3/27,37.77,28.35
1101 台泥,2009/3/27,28.8,15.97
1102 亞泥,2009/3/27,30.1,16.26
1216 統一,2009/3/27,28,13.61
1301 台塑,2009/3/27,54,32.01
1303 南亞,2009/3/27,40.35,26.18
1402 遠東新,2009/3/27,26.15,15.17
2002 中鋼,2009/3/27,23.5,13.98
2105 正新,2009/3/27,32.6,10.99
2301 光寶科,2009/3/27,24,12.76
2303 聯電,2009/3/27,11.7,8.01
2308 台達電,2009/3/27,65,43.07
2317 鴻海,2009/3/27,78.2,33.71
2327 國巨,2009/3/27,6.6,17.3
2330 台積電,2009/3/27,51.9,35.59
2354 鴻準,2009/3/27,92.3,46.48
2357 華碩,2009/3/27,37.4,81.01
2382 廣達,2009/3/27,43.3,24.6
2395 研華,2009/3/27,47.65,24.64
2408 南亞科,2009/3/27,7.81,172.7
2409 友達,2009/3/27,29.9,22.13
2412 中華電,2009/3/27,62.5,44.31
2454 聯發科,2009/3/27,324,211.58
2474 可成,2009/3/27,77.3,53.41
2492 華新科,2009/3/27,10.25,10.49
2801 彰銀,2009/3/27,12,6.22
2823 中壽,2009/3/27,12,4.55
2880 華南金,2009/3/27,18.4,8.28
2881 富邦金,2009/3/27,21.4,12.98
2882 國泰金,2009/3/27,31.2,18.76
2883 開發金,2009/3/27,7,4.61
2884 玉山金,2009/3/27,8.82,3.58
2885 元大金,2009/3/27,17.15,11.09
2886 兆豐金,2009/3/27,12.5,7.45
2887 台新金,2009/3/27,5.88,2.83
2890 永豐金,2009/3/27,7.05,3.65
2891 中信金,2009/3/27,13.4,5.63
2892 第一金,2009/3/27,16.2,7.28
2912 統一超,2009/3/27,77.3,48.77
3008 大立光,2009/3/27,289.5,238.59
3045 台灣大,2009/3/27,50,30.69
3481 群創,2009/3/27,34.75,28.15
4904 遠傳,2009/3/27,35,20.64
6505 台塑化,2009/3/27,70,49.14
9904 寶成,2009/3/27,18.75,11.45
0050 元大台灣50,2009/4/3,38.6,28.97
1101 台泥,2009/4/3,31.05,17.22
1102 亞泥,2009/4/3,34,18.36
1216 統一,2009/4/3,30.8,14.97
1301 台塑,2009/4/3,53.1,31.48
1303 南亞,2009/4/3,41.45,26.9
1402 遠東新,2009/4/3,28.1,16.3
2002 中鋼,2009/4/3,23.4,13.92
2105 正新,2009/4/3,39.2,13.22
2301 光寶科,2009/4/3,24.1,12.81
2303 聯電,2009/4/3,11.4,7.81
2308 台達電,2009/4/3,64,42.4
2317 鴻海,2009/4/3,79,34.05
2327 國巨,2009/4/3,6.4,16.78
2330 台積電,2009/4/3,52.6,36.07
2354 鴻準,2009/4/3,91.7,46.18
2357 華碩,2009/4/3,37.8,81.88
2382 廣達,2009/4/3,44.25,25.14
2395 研華,2009/4/3,48.25,24.95
2408 南亞科,2009/4/3,7.93,175.35
2409 友達,2009/4/3,29,21.46
2412 中華電,2009/4/3,60.9,43.18
2454 聯發科,2009/4/3,320.5,209.3
2474 可成,2009/4/3,79.5,54.93
2492 華新科,2009/4/3,10.05,10.29
2801 彰銀,2009/4/3,13.15,6.81
2823 中壽,2009/4/3,12.1,4.58
2880 華南金,2009/4/3,19.1,8.6
2881 富邦金,2009/4/3,24.1,14.62
2882 國泰金,2009/4/3,33.85,20.35
2883 開發金,2009/4/3,7.5,4.94
2884 玉山金,2009/4/3,8.68,3.52
2885 元大金,2009/4/3,18,11.64
2886 兆豐金,2009/4/3,13.7,8.17
2887 台新金,2009/4/3,6.26,3.01
2890 永豐金,2009/4/3,7.74,4.01
2891 中信金,2009/4/3,14.85,6.23
2892 第一金,2009/4/3,17.85,8.02
2912 統一超,2009/4/3,79,49.84
3008 大立光,2009/4/3,274.5,226.23
3045 台灣大,2009/4/3,49.35,30.29
3481 群創,2009/4/3,34,27.54
4904 遠傳,2009/4/3,34.5,20.34
6505 台塑化,2009/4/3,68.5,48.09
9904 寶成,2009/4/3,19,11.61
0050 元大台灣50,2009/4/10,39.97,30
1101 台泥,2009/4/10,33.95,18.83
1102 亞泥,2009/4/10,33.4,18.04
1216 統一,2009/4/10,31.8,15.45
1301 台塑,2009/4/10,57,33.79
1303 南亞,2009/4/10,43.8,28.42
1402 遠東新,2009/4/10,28.3,16.41
2002 中鋼,2009/4/10,24.9,14.81
2105 正新,2009/4/10,39.25,13.23
2301 光寶科,2009/4/10,26.1,13.88
2303 聯電,2009/4/10,11.3,7.74
2308 台達電,2009/4/10,63.8,42.27
2317 鴻海,2009/4/10,81.5,35.13
2327 國巨,2009/4/10,6.68,17.51
2330 台積電,2009/4/10,53,36.35
2354 鴻準,2009/4/10,91.6,46.13
2357 華碩,2009/4/10,39,84.48
2382 廣達,2009/4/10,43.6,24.77
2395 研華,2009/4/10,52.7,27.25
2408 南亞科,2009/4/10,8.02,177.34
2409 友達,2009/4/10,32.4,23.98
2412 中華電,2009/4/10,62.2,44.1
2454 聯發科,2009/4/10,309,201.79
2474 可成,2009/4/10,78.7,54.38
2492 華新科,2009/4/10,11,11.26
2801 彰銀,2009/4/10,13.75,7.12
2823 中壽,2009/4/10,13.3,5.04
2880 華南金,2009/4/10,19.3,8.69
2881 富邦金,2009/4/10,26.5,16.07
2882 國泰金,2009/4/10,35.5,21.34
2883 開發金,2009/4/10,7.8,5.14
2884 玉山金,2009/4/10,8.6,3.49
2885 元大金,2009/4/10,17.45,11.28
2886 兆豐金,2009/4/10,15.5,9.24
2887 台新金,2009/4/10,6.6,3.17
2890 永豐金,2009/4/10,8.7,4.51
2891 中信金,2009/4/10,14.55,6.11
2892 第一金,2009/4/10,17.35,7.79
2912 統一超,2009/4/10,79,49.84
3008 大立光,2009/4/10,259,213.46
3045 台灣大,2009/4/10,50.3,30.88
3481 群創,2009/4/10,35.65,28.88
4904 遠傳,2009/4/10,34.6,20.4
6505 台塑化,2009/4/10,74.5,52.3
9904 寶成,2009/4/10,19.4,11.85
0050 元大台灣50,2009/4/17,39.88,29.93
1101 台泥,2009/4/17,33.05,18.33
1102 亞泥,2009/4/17,32.7,17.66
1216 統一,2009/4/17,31.15,15.14
1301 台塑,2009/4/17,56.1,33.26
1303 南亞,2009/4/17,42.3,27.45
1402 遠東新,2009/4/17,30.1,17.46
2002 中鋼,2009/4/17,26.15,15.56
2105 正新,2009/4/17,37.5,12.64
2301 光寶科,2009/4/17,25.65,13.64
2303 聯電,2009/4/17,12.4,8.49
2308 台達電,2009/4/17,63.2,41.87
2317 鴻海,2009/4/17,89.9,38.75
2327 國巨,2009/4/17,6.68,17.51
2330 台積電,2009/4/17,50.4,34.56
2354 鴻準,2009/4/17,93.3,46.99
2357 華碩,2009/4/17,42,90.97
2382 廣達,2009/4/17,44,25
2395 研華,2009/4/17,48.6,25.13
2408 南亞科,2009/4/17,8.36,184.86
2409 友達,2009/4/17,32,23.68
2412 中華電,2009/4/17,60.9,43.18
2454 聯發科,2009/4/17,311,203.09
2474 可成,2009/4/17,78.5,54.24
2492 華新科,2009/4/17,11,11.26
2801 彰銀,2009/4/17,13.4,6.94
2823 中壽,2009/4/17,13.05,4.94
2880 華南金,2009/4/17,18.35,8.26
2881 富邦金,2009/4/17,25.4,15.4
2882 國泰金,2009/4/17,35.7,21.46
2883 開發金,2009/4/17,7.91,5.21
2884 玉山金,2009/4/17,9.17,3.72
2885 元大金,2009/4/17,17.95,11.61
2886 兆豐金,2009/4/17,14.55,8.68
2887 台新金,2009/4/17,7.5,3.61
2890 永豐金,2009/4/17,8.7,4.51
2891 中信金,2009/4/17,15.35,6.44
2892 第一金,2009/4/17,17.85,8.02
2912 統一超,2009/4/17,77.2,48.71
3008 大立光,2009/4/17,262,215.93
3045 台灣大,2009/4/17,49.75,30.54
3481 群創,2009/4/17,36.2,29.32
4904 遠傳,2009/4/17,36.1,21.29
6505 台塑化,2009/4/17,75.4,52.94
9904 寶成,2009/4/17,19.4,11.85
0050 元大台灣50,2009/4/24,40.5,30.4
1101 台泥,2009/4/24,32.75,18.16
1102 亞泥,2009/4/24,34,18.36
1216 統一,2009/4/24,32.1,15.6
1301 台塑,2009/4/24,56.1,33.26
1303 南亞,2009/4/24,42.3,27.45
1402 遠東新,2009/4/24,30.35,17.6
2002 中鋼,2009/4/24,25.1,14.93
2105 正新,2009/4/24,45.1,15.21
2301 光寶科,2009/4/24,25.85,13.74
2303 聯電,2009/4/24,12.25,8.39
2308 台達電,2009/4/24,68.4,45.32
2317 鴻海,2009/4/24,90.9,39.18
2327 國巨,2009/4/24,7.48,19.61
2330 台積電,2009/4/24,50.5,34.63
2354 鴻準,2009/4/24,91.6,46.13
2357 華碩,2009/4/24,42.6,92.27
2382 廣達,2009/4/24,46.5,26.42
2395 研華,2009/4/24,50.8,26.27
2408 南亞科,2009/4/24,8.39,185.52
2409 友達,2009/4/24,35,25.9
2412 中華電,2009/4/24,59.5,42.18
2454 聯發科,2009/4/24,315,205.7
2474 可成,2009/4/24,84.3,58.25
2492 華新科,2009/4/24,11.2,11.47
2801 彰銀,2009/4/24,13.05,6.76
2823 中壽,2009/4/24,13.1,4.96
2880 華南金,2009/4/24,17.9,8.06
2881 富邦金,2009/4/24,25.4,15.4
2882 國泰金,2009/4/24,36.55,21.97
2883 開發金,2009/4/24,7.85,5.18
2884 玉山金,2009/4/24,9,3.65
2885 元大金,2009/4/24,19,12.29
2886 兆豐金,2009/4/24,13.55,8.08
2887 台新金,2009/4/24,7.72,3.71
2890 永豐金,2009/4/24,8.4,4.35
2891 中信金,2009/4/24,15.15,6.36
2892 第一金,2009/4/24,18.05,8.11
2912 統一超,2009/4/24,76.1,48.01
3008 大立光,2009/4/24,256,210.98
3045 台灣大,2009/4/24,50,30.69
3481 群創,2009/4/24,38.9,31.51
4904 遠傳,2009/4/24,35,20.64
6505 台塑化,2009/4/24,73.1,51.32
9904 寶成,2009/4/24,19.25,11.76
0050 元大台灣50,2009/4/30,42.15,31.63
1101 台泥,2009/4/30,31.6,17.52
1102 亞泥,2009/4/30,34.1,18.42
1216 統一,2009/4/30,33.25,16.16
1301 台塑,2009/4/30,58.3,34.56
1303 南亞,2009/4/30,43.8,28.42
1402 遠東新,2009/4/30,30.85,17.89
2002 中鋼,2009/4/30,25.6,15.23
2105 正新,2009/4/30,49.75,16.77
2301 光寶科,2009/4/30,26.5,14.09
2303 聯電,2009/4/30,12.4,8.49
2308 台達電,2009/4/30,72.2,47.84
2317 鴻海,2009/4/30,95.6,41.21
2327 國巨,2009/4/30,7.49,19.64
2330 台積電,2009/4/30,55.2,37.85
2354 鴻準,2009/4/30,91,45.83
2357 華碩,2009/4/30,43.85,94.98
2382 廣達,2009/4/30,49.4,28.06
2395 研華,2009/4/30,52.2,27
2408 南亞科,2009/4/30,7.44,164.52
2409 友達,2009/4/30,34.25,25.35
2412 中華電,2009/4/30,63,44.67
2454 聯發科,2009/4/30,344.5,224.97
2474 可成,2009/4/30,83.3,57.56
2492 華新科,2009/4/30,10.3,10.55
2801 彰銀,2009/4/30,13.35,6.92
2823 中壽,2009/4/30,14.15,5.36
2880 華南金,2009/4/30,18.8,8.46
2881 富邦金,2009/4/30,25.7,15.59
2882 國泰金,2009/4/30,37.05,22.28
2883 開發金,2009/4/30,8.45,5.57
2884 玉山金,2009/4/30,8.92,3.62
2885 元大金,2009/4/30,19.4,12.54
2886 兆豐金,2009/4/30,13.4,7.99
2887 台新金,2009/4/30,7.49,3.6
2890 永豐金,2009/4/30,8.7,4.51
2891 中信金,2009/4/30,15.15,6.36
2892 第一金,2009/4/30,17.5,7.86
2912 統一超,2009/4/30,79.5,50.16
3008 大立光,2009/4/30,266,219.22
3045 台灣大,2009/4/30,52.1,31.98
3481 群創,2009/4/30,36.55,29.61
4904 遠傳,2009/4/30,37.65,22.2
6505 台塑化,2009/4/30,76.9,53.99
9904 寶成,2009/4/30,19.65,12
0050 元大台灣50,2009/5/8,45.83,34.4
1101 台泥,2009/5/8,34.25,18.99
1102 亞泥,2009/5/8,36.65,19.79
1216 統一,2009/5/8,36.5,17.74
1301 台塑,2009/5/8,64.4,38.18
1303 南亞,2009/5/8,48,31.15
1402 遠東新,2009/5/8,35.2,20.42
2002 中鋼,2009/5/8,26.95,16.03
2105 正新,2009/5/8,51.3,17.3
2301 光寶科,2009/5/8,26.7,14.2
2303 聯電,2009/5/8,14,9.59
2308 台達電,2009/5/8,77,51.02
2317 鴻海,2009/5/8,115.5,49.78
2327 國巨,2009/5/8,7.72,20.24
2330 台積電,2009/5/8,56.3,38.61
2354 鴻準,2009/5/8,103,51.87
2357 華碩,2009/5/8,49.75,107.76
2382 廣達,2009/5/8,54.4,30.9
2395 研華,2009/5/8,52.8,27.31
2408 南亞科,2009/5/8,6.25,138.2
2409 友達,2009/5/8,37,27.38
2412 中華電,2009/5/8,61.8,43.81
2454 聯發科,2009/5/8,400,261.21
2474 可成,2009/5/8,87.2,60.26
2492 華新科,2009/5/8,12.35,12.65
2801 彰銀,2009/5/8,14.1,7.31
2823 中壽,2009/5/8,17.25,6.53
2880 華南金,2009/5/8,19.75,8.89
2881 富邦金,2009/5/8,30.85,18.71
2882 國泰金,2009/5/8,45.4,27.3
2883 開發金,2009/5/8,8.97,5.91
2884 玉山金,2009/5/8,9.9,4.02
2885 元大金,2009/5/8,24.75,16
2886 兆豐金,2009/5/8,14.95,8.91
2887 台新金,2009/5/8,8.75,4.21
2890 永豐金,2009/5/8,9.78,5.07
2891 中信金,2009/5/8,19.75,8.29
2892 第一金,2009/5/8,19.15,8.6
2912 統一超,2009/5/8,84,53
3008 大立光,2009/5/8,318.5,262.49
3045 台灣大,2009/5/8,52.6,32.29
3481 群創,2009/5/8,43.9,35.56
4904 遠傳,2009/5/8,36.95,21.79
6505 台塑化,2009/5/8,84,58.97
9904 寶成,2009/5/8,21.85,13.35
0050 元大台灣50,2009/5/15,44.8,33.62
1101 台泥,2009/5/15,32.55,18.05
1102 亞泥,2009/5/15,35.95,19.42
1216 統一,2009/5/15,34.75,16.89
1301 台塑,2009/5/15,62.7,37.17
1303 南亞,2009/5/15,46.35,30.08
1402 遠東新,2009/5/15,37.95,22.01
2002 中鋼,2009/5/15,26.9,16
2105 正新,2009/5/15,52.6,17.73
2301 光寶科,2009/5/15,26,13.82
2303 聯電,2009/5/15,13.5,9.24
2308 台達電,2009/5/15,75.1,49.76
2317 鴻海,2009/5/15,107.5,46.34
2327 國巨,2009/5/15,7.57,19.85
2330 台積電,2009/5/15,54.8,37.58
2354 鴻準,2009/5/15,98.6,49.65
2357 華碩,2009/5/15,46,99.64
2382 廣達,2009/5/15,51.3,29.14
2395 研華,2009/5/15,50.3,26.01
2408 南亞科,2009/5/15,6.26,138.42
2409 友達,2009/5/15,34.6,25.61
2412 中華電,2009/5/15,60.6,42.96
2454 聯發科,2009/5/15,383,250.11
2474 可成,2009/5/15,92,63.57
2492 華新科,2009/5/15,11.95,12.24
2801 彰銀,2009/5/15,13.95,7.23
2823 中壽,2009/5/15,16.95,6.42
2880 華南金,2009/5/15,18.9,8.51
2881 富邦金,2009/5/15,30.4,18.44
2882 國泰金,2009/5/15,46,27.66
2883 開發金,2009/5/15,8.54,5.63
2884 玉山金,2009/5/15,9.98,4.05
2885 元大金,2009/5/15,24,15.52
2886 兆豐金,2009/5/15,14.4,8.59
2887 台新金,2009/5/15,8.52,4.1
2890 永豐金,2009/5/15,9.38,4.86
2891 中信金,2009/5/15,20,8.4
2892 第一金,2009/5/15,19.05,8.56
2912 統一超,2009/5/15,85.2,53.76
3008 大立光,2009/5/15,324.5,267.44
3045 台灣大,2009/5/15,52.5,32.23
3481 群創,2009/5/15,43.45,35.2
4904 遠傳,2009/5/15,37,21.82
6505 台塑化,2009/5/15,81.5,57.22
9904 寶成,2009/5/15,20.45,12.49
0050 元大台灣50,2009/5/22,45.78,34.36
1101 台泥,2009/5/22,32.9,18.25
1102 亞泥,2009/5/22,37.8,20.42
1216 統一,2009/5/22,34.6,16.81
1301 台塑,2009/5/22,61,36.16
1303 南亞,2009/5/22,46.3,30.05
1402 遠東新,2009/5/22,37.7,21.87
2002 中鋼,2009/5/22,26.7,15.88
2105 正新,2009/5/22,53.5,18.04
2301 光寶科,2009/5/22,29.4,15.63
2303 聯電,2009/5/22,13.3,9.11
2308 台達電,2009/5/22,75.3,49.89
2317 鴻海,2009/5/22,116.5,50.21
2327 國巨,2009/5/22,8.05,21.11
2330 台積電,2009/5/22,56.2,38.54
2354 鴻準,2009/5/22,102,51.37
2357 華碩,2009/5/22,45.6,98.77
2382 廣達,2009/5/22,51.2,29.09
2395 研華,2009/5/22,50.5,26.12
2408 南亞科,2009/5/22,6.14,135.77
2409 友達,2009/5/22,35,25.9
2412 中華電,2009/5/22,60.6,42.96
2454 聯發科,2009/5/22,416.5,271.99
2474 可成,2009/5/22,98.3,67.93
2492 華新科,2009/5/22,12,12.29
2801 彰銀,2009/5/22,15.05,7.8
2823 中壽,2009/5/22,17.3,6.55
2880 華南金,2009/5/22,20.5,9.23
2881 富邦金,2009/5/22,30.5,18.5
2882 國泰金,2009/5/22,52,31.26
2883 開發金,2009/5/22,8.9,5.87
2884 玉山金,2009/5/22,11.1,4.51
2885 元大金,2009/5/22,23.05,14.9
2886 兆豐金,2009/5/22,16.2,9.66
