證券代碼,年月日,收盤價(元),收盤價(元)_週
2357 華碩,2007/2/9,89.7,154.06
2382 廣達,2007/2/9,58.4,27.27
2395 研華,2007/2/9,111.5,46.56
2408 南亞科,2007/2/9,25,478.49
2409 友達,2007/2/9,48.1,30.16
2412 中華電,2007/2/9,64.1,37.79
2454 聯發科,2007/2/9,364,196.41
2474 可成,2007/2/9,343,154.45
2492 華新科,2007/2/9,29.35,24.57
2801 彰銀,2007/2/9,23.2,10.92
2823 中壽,2007/2/9,17.5,6.19
2880 華南金,2007/2/9,25.2,10.2
2881 富邦金,2007/2/9,30.9,17.26
2882 國泰金,2007/2/9,73.8,39.83
2883 開發金,2007/2/9,15.55,9.08
2884 玉山金,2007/2/9,21.9,8.29
2885 元大金,2007/2/9,15.8,9.85
2886 兆豐金,2007/2/9,22.75,11.88
2887 台新金,2007/2/9,19.15,9.05
2890 永豐金,2007/2/9,16.8,8.46
2891 中信金,2007/2/9,27.45,10.57
2892 第一金,2007/2/9,24.65,9.63
2912 統一超,2007/2/9,78.4,45.94
3008 大立光,2007/2/9,466,340.6
3045 台灣大,2007/2/9,32.3,22.17
3481 群創,2007/2/9,83.7,56.5
4904 遠傳,2007/2/9,38.55,23.43
6505 台塑化,2007/2/9,68.8,42.45
9904 寶成,2007/2/9,36.5,18.06
0050 元大台灣50,2007/2/14,57.15,39.04
1101 台泥,2007/2/14,27.7,13.71
1102 亞泥,2007/2/14,33,14.11
1216 統一,2007/2/14,31.7,12.9
1301 台塑,2007/2/14,58.2,29.62
1303 南亞,2007/2/14,56.4,30.46
1402 遠東新,2007/2/14,28.5,14.33
2002 中鋼,2007/2/14,35.2,17.01
2105 正新,2007/2/14,32.95,8.66
2301 光寶科,2007/2/14,46.05,26.37
2303 聯電,2007/2/14,20,14.47
2308 台達電,2007/2/14,103,55.71
2317 鴻海,2007/2/14,224,65.3
2327 國巨,2007/2/14,14.2,34.83
2330 台積電,2007/2/14,67.3,40.29
2354 鴻準,2007/2/14,344.5,128.6
2357 華碩,2007/2/14,87.9,150.97
2382 廣達,2007/2/14,56.5,26.38
2395 研華,2007/2/14,116,48.44
2408 南亞科,2007/2/14,25.3,484.24
2409 友達,2007/2/14,48.1,30.16
2412 中華電,2007/2/14,63.9,37.67
2454 聯發科,2007/2/14,363,195.87
2474 可成,2007/2/14,333,149.95
2492 華新科,2007/2/14,29.45,24.66
2801 彰銀,2007/2/14,22.4,10.54
2823 中壽,2007/2/14,17.25,6.1
2880 華南金,2007/2/14,24.9,10.08
2881 富邦金,2007/2/14,31.45,17.57
2882 國泰金,2007/2/14,73.5,39.67
2883 開發金,2007/2/14,15.5,9.05
2884 玉山金,2007/2/14,21.65,8.19
2885 元大金,2007/2/14,15.7,9.79
2886 兆豐金,2007/2/14,22.3,11.64
2887 台新金,2007/2/14,17.8,8.41
2890 永豐金,2007/2/14,16.9,8.51
2891 中信金,2007/2/14,26.95,10.38
2892 第一金,2007/2/14,24.25,9.48
2912 統一超,2007/2/14,79,46.29
3008 大立光,2007/2/14,469.5,343.16
3045 台灣大,2007/2/14,32.3,22.17
3481 群創,2007/2/14,82.6,55.76
4904 遠傳,2007/2/14,37.8,22.97
6505 台塑化,2007/2/14,69.8,43.07
9904 寶成,2007/2/14,36.5,18.06
0050 元大台灣50,2007/3/3,55.35,37.81
1101 台泥,2007/3/3,26.75,13.24
1102 亞泥,2007/3/3,32.05,13.7
1216 統一,2007/3/3,30.5,12.41
1301 台塑,2007/3/3,57,29.01
1303 南亞,2007/3/3,55.3,29.86
1402 遠東新,2007/3/3,26.95,13.55
2002 中鋼,2007/3/3,36.5,17.64
2105 正新,2007/3/3,30.35,7.98
2301 光寶科,2007/3/3,44.9,25.71
2303 聯電,2007/3/3,19.45,14.07
2308 台達電,2007/3/3,101.5,54.9
2317 鴻海,2007/3/3,213,62.1
2327 國巨,2007/3/3,13.9,34.1
2330 台積電,2007/3/3,66.1,39.57
2354 鴻準,2007/3/3,330,123.19
2357 華碩,2007/3/3,84.9,145.82
2382 廣達,2007/3/3,54,25.21
2395 研華,2007/3/3,104,43.43
2408 南亞科,2007/3/3,25.8,493.81
2409 友達,2007/3/3,45.65,28.62
2412 中華電,2007/3/3,63.9,37.67
2454 聯發科,2007/3/3,349.5,188.58
2474 可成,2007/3/3,288,129.68
2492 華新科,2007/3/3,31.5,26.37
2801 彰銀,2007/3/3,20.65,9.72
2823 中壽,2007/3/3,16.15,5.71
2880 華南金,2007/3/3,24.45,9.9
2881 富邦金,2007/3/3,29.4,16.42
2882 國泰金,2007/3/3,69.2,37.35
2883 開發金,2007/3/3,15.1,8.81
2884 玉山金,2007/3/3,20.6,7.79
2885 元大金,2007/3/3,14.85,9.26
2886 兆豐金,2007/3/3,21.4,11.17
2887 台新金,2007/3/3,16.5,7.8
2890 永豐金,2007/3/3,15.9,8.01
2891 中信金,2007/3/3,25.15,9.69
2892 第一金,2007/3/3,23.6,9.22
2912 統一超,2007/3/3,77.1,45.18
3008 大立光,2007/3/3,425.5,311
3045 台灣大,2007/3/3,32.55,22.35
3481 群創,2007/3/3,83.5,56.37
4904 遠傳,2007/3/3,37.8,22.97
6505 台塑化,2007/3/3,66.7,41.15
9904 寶成,2007/3/3,34.6,17.12
0050 元大台灣50,2007/3/9,54.75,37.4
1101 台泥,2007/3/9,25.8,12.77
1102 亞泥,2007/3/9,30.6,13.08
1216 統一,2007/3/9,30,12.2
1301 台塑,2007/3/9,58.2,29.62
1303 南亞,2007/3/9,56.4,30.46
1402 遠東新,2007/3/9,26,13.07
2002 中鋼,2007/3/9,36.15,17.47
2105 正新,2007/3/9,30,7.89
2301 光寶科,2007/3/9,43.65,24.99
2303 聯電,2007/3/9,19.05,13.78
2308 台達電,2007/3/9,98.5,53.28
2317 鴻海,2007/3/9,212,61.81
2327 國巨,2007/3/9,13.55,33.24
2330 台積電,2007/3/9,66.5,39.81
2354 鴻準,2007/3/9,319.5,119.27
2357 華碩,2007/3/9,83.1,142.72
2382 廣達,2007/3/9,51.9,24.23
2395 研華,2007/3/9,100.5,41.97
2408 南亞科,2007/3/9,26.85,513.9
2409 友達,2007/3/9,47.45,29.75
2412 中華電,2007/3/9,61.6,36.32
2454 聯發科,2007/3/9,340,183.46
2474 可成,2007/3/9,266.5,120
2492 華新科,2007/3/9,31.5,26.37
2801 彰銀,2007/3/9,20,9.41
2823 中壽,2007/3/9,14.9,5.27
2880 華南金,2007/3/9,23.6,9.56
2881 富邦金,2007/3/9,29.6,16.53
2882 國泰金,2007/3/9,67.5,36.43
2883 開發金,2007/3/9,14.8,8.64
2884 玉山金,2007/3/9,19.75,7.47
2885 元大金,2007/3/9,14.7,9.17
2886 兆豐金,2007/3/9,20.7,10.81
2887 台新金,2007/3/9,16.55,7.82
2890 永豐金,2007/3/9,15.5,7.8
2891 中信金,2007/3/9,25.25,9.73
2892 第一金,2007/3/9,22.8,8.91
2912 統一超,2007/3/9,77.2,45.24
3008 大立光,2007/3/9,451.5,330
3045 台灣大,2007/3/9,33.15,22.76
3481 群創,2007/3/9,81.2,54.82
4904 遠傳,2007/3/9,36.8,22.37
6505 台塑化,2007/3/9,66.3,40.91
9904 寶成,2007/3/9,34.3,16.97
0050 元大台灣50,2007/3/16,55.85,38.15
1101 台泥,2007/3/16,27.15,13.43
1102 亞泥,2007/3/16,31.4,13.43
1216 統一,2007/3/16,30.2,12.29
1301 台塑,2007/3/16,60.8,30.94
1303 南亞,2007/3/16,58.9,31.81
1402 遠東新,2007/3/16,26.2,13.17
2002 中鋼,2007/3/16,36.7,17.73
2105 正新,2007/3/16,29.6,7.78
2301 光寶科,2007/3/16,43,24.62
2303 聯電,2007/3/16,19.25,13.93
2308 台達電,2007/3/16,99.5,53.82
2317 鴻海,2007/3/16,216.5,63.12
2327 國巨,2007/3/16,13.3,32.62
2330 台積電,2007/3/16,69,41.3
2354 鴻準,2007/3/16,336,125.43
2357 華碩,2007/3/16,82.5,141.69
2382 廣達,2007/3/16,51,23.81
2395 研華,2007/3/16,102.5,42.8
2408 南亞科,2007/3/16,27.45,525.39
2409 友達,2007/3/16,46.55,29.19
2412 中華電,2007/3/16,62.5,36.85
2454 聯發科,2007/3/16,355,191.55
2474 可成,2007/3/16,265,119.33
2492 華新科,2007/3/16,31.65,26.5
2801 彰銀,2007/3/16,20.3,9.55
2823 中壽,2007/3/16,15.1,5.34
2880 華南金,2007/3/16,23.75,9.62
2881 富邦金,2007/3/16,29.1,16.25
2882 國泰金,2007/3/16,67.3,36.32
2883 開發金,2007/3/16,14.55,8.49
2884 玉山金,2007/3/16,19.55,7.4
2885 元大金,2007/3/16,14.3,8.92
2886 兆豐金,2007/3/16,20.65,10.78
2887 台新金,2007/3/16,17.3,8.18
2890 永豐金,2007/3/16,15.5,7.8
2891 中信金,2007/3/16,25.55,9.84
2892 第一金,2007/3/16,22.9,8.95
2912 統一超,2007/3/16,77,45.12
3008 大立光,2007/3/16,460.5,336.58
3045 台灣大,2007/3/16,35,24.03
3481 群創,2007/3/16,80.7,54.48
4904 遠傳,2007/3/16,37.8,22.97
6505 台塑化,2007/3/16,69.7,43
9904 寶成,2007/3/16,34.9,17.27
0050 元大台灣50,2007/3/23,56.7,38.73
1101 台泥,2007/3/23,27.6,13.66
1102 亞泥,2007/3/23,33,14.11
1216 統一,2007/3/23,31.85,12.96
1301 台塑,2007/3/23,61.6,31.35
1303 南亞,2007/3/23,60,32.4
1402 遠東新,2007/3/23,27.1,13.62
2002 中鋼,2007/3/23,37,17.88
2105 正新,2007/3/23,29.55,7.77
2301 光寶科,2007/3/23,43.75,25.05
2303 聯電,2007/3/23,19.5,14.11
2308 台達電,2007/3/23,105.5,57.06
2317 鴻海,2007/3/23,223.5,65.16
2327 國巨,2007/3/23,13.55,33.24
2330 台積電,2007/3/23,70,41.9
2354 鴻準,2007/3/23,345.5,128.97
2357 華碩,2007/3/23,78.5,134.82
2382 廣達,2007/3/23,51.5,24.05
2395 研華,2007/3/23,102.5,42.8
2408 南亞科,2007/3/23,27.45,525.39
2409 友達,2007/3/23,48,30.1
2412 中華電,2007/3/23,64.1,37.79
2454 聯發科,2007/3/23,375.5,202.61
2474 可成,2007/3/23,256,115.27
2492 華新科,2007/3/23,32.3,27.04
2801 彰銀,2007/3/23,20.4,9.6
2823 中壽,2007/3/23,15.2,5.37
2880 華南金,2007/3/23,24.8,10.04
2881 富邦金,2007/3/23,29.6,16.53
2882 國泰金,2007/3/23,70.4,38
2883 開發金,2007/3/23,14.75,8.61
2884 玉山金,2007/3/23,20.3,7.68
2885 元大金,2007/3/23,15.7,9.79
2886 兆豐金,2007/3/23,21.8,11.38
2887 台新金,2007/3/23,17.4,8.22
2890 永豐金,2007/3/23,15.25,7.68
2891 中信金,2007/3/23,25.2,9.71
2892 第一金,2007/3/23,23.3,9.1
2912 統一超,2007/3/23,81.7,47.87
3008 大立光,2007/3/23,456,333.29
3045 台灣大,2007/3/23,35.55,24.41
3481 群創,2007/3/23,78.4,52.93
4904 遠傳,2007/3/23,37.3,22.67
6505 台塑化,2007/3/23,70.5,43.5
9904 寶成,2007/3/23,35.3,17.47
0050 元大台灣50,2007/3/30,56.45,38.56
1101 台泥,2007/3/30,27.9,13.8
1102 亞泥,2007/3/30,32,13.68
1216 統一,2007/3/30,31.7,12.9
1301 台塑,2007/3/30,62.8,31.96
1303 南亞,2007/3/30,62,33.48
1402 遠東新,2007/3/30,28.5,14.33
2002 中鋼,2007/3/30,37.3,18.02
2105 正新,2007/3/30,30.9,8.12
2301 光寶科,2007/3/30,42.75,24.48
2303 聯電,2007/3/30,19.1,13.82
2308 台達電,2007/3/30,107,57.87
2317 鴻海,2007/3/30,222,64.72
2327 國巨,2007/3/30,13.5,33.12
2330 台積電,2007/3/30,67.9,40.64
2354 鴻準,2007/3/30,375.5,140.17
2357 華碩,2007/3/30,78,133.97
2382 廣達,2007/3/30,50.5,23.58
2395 研華,2007/3/30,106,44.26
2408 南亞科,2007/3/30,27.6,528.26
2409 友達,2007/3/30,47.3,29.66
2412 中華電,2007/3/30,64.1,37.79
2454 聯發科,2007/3/30,380,205.04
2474 可成,2007/3/30,260,117.08
2492 華新科,2007/3/30,32.05,26.83
2801 彰銀,2007/3/30,19.95,9.39
2823 中壽,2007/3/30,14.65,5.18
2880 華南金,2007/3/30,24.8,10.04
2881 富邦金,2007/3/30,29.8,16.64
2882 國泰金,2007/3/30,68.7,37.08
2883 開發金,2007/3/30,14.75,8.61
2884 玉山金,2007/3/30,19.85,7.51
2885 元大金,2007/3/30,16,9.98
2886 兆豐金,2007/3/30,21.6,11.28
2887 台新金,2007/3/30,17,8.03
2890 永豐金,2007/3/30,15.2,7.65
2891 中信金,2007/3/30,25.85,9.96
2892 第一金,2007/3/30,23.2,9.07
2912 統一超,2007/3/30,81,47.46
3008 大立光,2007/3/30,481.5,351.93
3045 台灣大,2007/3/30,35.45,24.34
3481 群創,2007/3/30,78.2,52.79
4904 遠傳,2007/3/30,37.6,22.85
6505 台塑化,2007/3/30,72.5,44.73
9904 寶成,2007/3/30,35.4,17.52
0050 元大台灣50,2007/4/4,57.75,39.45
1101 台泥,2007/4/4,28.55,14.13
1102 亞泥,2007/4/4,31.9,13.64
1216 統一,2007/4/4,31.5,12.81
1301 台塑,2007/4/4,64.1,32.62
1303 南亞,2007/4/4,62.8,33.91
1402 遠東新,2007/4/4,29.1,14.63
2002 中鋼,2007/4/4,38.1,18.41
2105 正新,2007/4/4,30.55,8.03
2301 光寶科,2007/4/4,42.2,24.16
2303 聯電,2007/4/4,19.3,13.96
2308 台達電,2007/4/4,104,56.25
2317 鴻海,2007/4/4,226,65.89
2327 國巨,2007/4/4,13.8,33.85
2330 台積電,2007/4/4,69.3,41.48
2354 鴻準,2007/4/4,363,135.51
2357 華碩,2007/4/4,78.4,134.65
2382 廣達,2007/4/4,50.7,23.67
2395 研華,2007/4/4,106,44.26
2408 南亞科,2007/4/4,28.1,537.83
2409 友達,2007/4/4,50.2,31.48
2412 中華電,2007/4/4,64.3,37.91
2454 聯發科,2007/4/4,385,207.74
2474 可成,2007/4/4,252,113.47
2492 華新科,2007/4/4,32.25,27
2801 彰銀,2007/4/4,20.35,9.57
2823 中壽,2007/4/4,14.25,5.04
2880 華南金,2007/4/4,24.9,10.08
2881 富邦金,2007/4/4,31.3,17.48
2882 國泰金,2007/4/4,69.2,37.35
2883 開發金,2007/4/4,15,8.75
2884 玉山金,2007/4/4,20.3,7.68
2885 元大金,2007/4/4,16,9.98
2886 兆豐金,2007/4/4,22.05,11.51
2887 台新金,2007/4/4,17.15,8.11
2890 永豐金,2007/4/4,15.4,7.75
2891 中信金,2007/4/4,26.7,10.28
2892 第一金,2007/4/4,23.5,9.18
2912 統一超,2007/4/4,81.3,47.64
3008 大立光,2007/4/4,457,334.02
3045 台灣大,2007/4/4,37,25.4
3481 群創,2007/4/4,85,57.38
4904 遠傳,2007/4/4,37.7,22.91
6505 台塑化,2007/4/4,72,44.42
9904 寶成,2007/4/4,36.5,18.06
0050 元大台灣50,2007/4/14,57.75,39.45
1101 台泥,2007/4/14,28.95,14.32
1102 亞泥,2007/4/14,33.5,14.32
1216 統一,2007/4/14,31.5,12.81
1301 台塑,2007/4/14,63.9,32.52
1303 南亞,2007/4/14,62.8,33.91
1402 遠東新,2007/4/14,29.8,14.98
2002 中鋼,2007/4/14,40,19.33
2105 正新,2007/4/14,32.4,8.52
2301 光寶科,2007/4/14,42.4,24.28
2303 聯電,2007/4/14,19.2,13.89
2308 台達電,2007/4/14,105.5,57.06
2317 鴻海,2007/4/14,224,65.3
2327 國巨,2007/4/14,14.1,34.59
2330 台積電,2007/4/14,68.7,41.12
2354 鴻準,2007/4/14,365,136.25
2357 華碩,2007/4/14,78.6,135
2382 廣達,2007/4/14,51,23.81
2395 研華,2007/4/14,104,43.43
2408 南亞科,2007/4/14,28.95,554.1
2409 友達,2007/4/14,51.9,32.54
2412 中華電,2007/4/14,64.6,38.09
2454 聯發科,2007/4/14,391,210.98
2474 可成,2007/4/14,252.5,113.7
2492 華新科,2007/4/14,32.25,27
2801 彰銀,2007/4/14,20.1,9.46
2823 中壽,2007/4/14,15.1,5.34
2880 華南金,2007/4/14,24.4,9.88
2881 富邦金,2007/4/14,30.6,17.09
2882 國泰金,2007/4/14,69,37.24
2883 開發金,2007/4/14,14.3,8.35
2884 玉山金,2007/4/14,20,7.57
2885 元大金,2007/4/14,15.15,9.45
2886 兆豐金,2007/4/14,21.95,11.46
2887 台新金,2007/4/14,16.65,7.87
2890 永豐金,2007/4/14,15.2,7.65
2891 中信金,2007/4/14,25.65,9.88
2892 第一金,2007/4/14,23.25,9.09
2912 統一超,2007/4/14,83.7,49.04
3008 大立光,2007/4/14,436.5,319.04
3045 台灣大,2007/4/14,37.1,25.47
3481 群創,2007/4/14,88.2,59.54
4904 遠傳,2007/4/14,37.9,23.04
6505 台塑化,2007/4/14,71.8,44.3
9904 寶成,2007/4/14,36.2,17.92
0050 元大台灣50,2007/4/20,56.95,38.91
1101 台泥,2007/4/20,30.1,14.89
1102 亞泥,2007/4/20,35.3,15.09
1216 統一,2007/4/20,33.4,13.59
1301 台塑,2007/4/20,64,32.57
1303 南亞,2007/4/20,61.9,33.43
1402 遠東新,2007/4/20,29.7,14.93
2002 中鋼,2007/4/20,39.5,19.08
2105 正新,2007/4/20,32.9,8.65
2301 光寶科,2007/4/20,41.85,23.96
2303 聯電,2007/4/20,19.05,13.78
2308 台達電,2007/4/20,102,55.17
2317 鴻海,2007/4/20,216.5,63.12
2327 國巨,2007/4/20,13.75,33.73
2330 台積電,2007/4/20,67.5,40.4
2354 鴻準,2007/4/20,344.5,128.6
2357 華碩,2007/4/20,78.2,134.31
2382 廣達,2007/4/20,50.2,23.44
2395 研華,2007/4/20,101.5,42.38
2408 南亞科,2007/4/20,28.45,544.53
2409 友達,2007/4/20,52.1,32.67
2412 中華電,2007/4/20,64,37.73
2454 聯發科,2007/4/20,388,209.36
2474 可成,2007/4/20,251,113.02
2492 華新科,2007/4/20,31.55,26.42
2801 彰銀,2007/4/20,19.8,9.32
2823 中壽,2007/4/20,14.65,5.18
2880 華南金,2007/4/20,23.45,9.5
2881 富邦金,2007/4/20,29.65,16.56
2882 國泰金,2007/4/20,69.4,37.46
2883 開發金,2007/4/20,13.95,8.14
2884 玉山金,2007/4/20,19.1,7.23
2885 元大金,2007/4/20,15,9.35
2886 兆豐金,2007/4/20,21.4,11.17
2887 台新金,2007/4/20,16.45,7.77
2890 永豐金,2007/4/20,14.75,7.43
2891 中信金,2007/4/20,26.1,10.05
2892 第一金,2007/4/20,22.95,8.97
2912 統一超,2007/4/20,83.4,48.87
3008 大立光,2007/4/20,423,309.17
3045 台灣大,2007/4/20,35.95,24.68
3481 群創,2007/4/20,97,65.48
4904 遠傳,2007/4/20,37.6,22.85
6505 台塑化,2007/4/20,72.8,44.92
9904 寶成,2007/4/20,35.4,17.52
0050 元大台灣50,2007/4/27,57.5,39.28
1101 台泥,2007/4/27,30.35,15.02
1102 亞泥,2007/4/27,34.7,14.84
1216 統一,2007/4/27,32.4,13.18
1301 台塑,2007/4/27,63.9,32.52
1303 南亞,2007/4/27,61.8,33.37
1402 遠東新,2007/4/27,31.9,16.04
2002 中鋼,2007/4/27,38.2,18.46
2105 正新,2007/4/27,34.5,9.07
2301 光寶科,2007/4/27,41.2,23.59
2303 聯電,2007/4/27,19.05,13.78
2308 台達電,2007/4/27,105,56.79
2317 鴻海,2007/4/27,218.5,63.7
2327 國巨,2007/4/27,13.5,33.12
2330 台積電,2007/4/27,69,41.3
2354 鴻準,2007/4/27,330,123.19
2357 華碩,2007/4/27,76.9,132.08
2382 廣達,2007/4/27,49.7,23.21
2395 研華,2007/4/27,99,41.34
2408 南亞科,2007/4/27,28.6,547.4
2409 友達,2007/4/27,53.2,33.36
2412 中華電,2007/4/27,63.3,37.32
2454 聯發科,2007/4/27,406,219.07
2474 可成,2007/4/27,250,112.57
2492 華新科,2007/4/27,31.5,26.37
2801 彰銀,2007/4/27,19.65,9.25
2823 中壽,2007/4/27,14.5,5.13
2880 華南金,2007/4/27,23.35,9.46
2881 富邦金,2007/4/27,29.05,16.22
2882 國泰金,2007/4/27,68.3,36.86
2883 開發金,2007/4/27,13.9,8.11
2884 玉山金,2007/4/27,19.15,7.25
2885 元大金,2007/4/27,14.4,8.98
2886 兆豐金,2007/4/27,21.35,11.15
2887 台新金,2007/4/27,16.6,7.85
2890 永豐金,2007/4/27,14.65,7.38
2891 中信金,2007/4/27,26.6,10.25
2892 第一金,2007/4/27,23,8.99
2912 統一超,2007/4/27,85.3,49.98
3008 大立光,2007/4/27,373,272.63
3045 台灣大,2007/4/27,34.6,23.75
3481 群創,2007/4/27,95,64.13
4904 遠傳,2007/4/27,37.6,22.85
6505 台塑化,2007/4/27,73,45.04
9904 寶成,2007/4/27,35.6,17.62
0050 元大台灣50,2007/5/4,59.2,40.44
1101 台泥,2007/5/4,30.15,14.92
1102 亞泥,2007/5/4,34.45,14.73
1216 統一,2007/5/4,31.65,12.88
1301 台塑,2007/5/4,64.3,32.72
1303 南亞,2007/5/4,62.5,33.75
1402 遠東新,2007/5/4,32.35,16.26
2002 中鋼,2007/5/4,39.5,19.08
2105 正新,2007/5/4,34.6,9.1
2301 光寶科,2007/5/4,41.2,23.59
2303 聯電,2007/5/4,19.6,14.18
2308 台達電,2007/5/4,116,62.74
2317 鴻海,2007/5/4,241,70.26
2327 國巨,2007/5/4,13,31.89
2330 台積電,2007/5/4,69.1,41.36
2354 鴻準,2007/5/4,334,124.68
2357 華碩,2007/5/4,81,139.12
2382 廣達,2007/5/4,49.5,23.11
2395 研華,2007/5/4,101,42.18
2408 南亞科,2007/5/4,28.7,549.31
2409 友達,2007/5/4,54,33.86
2412 中華電,2007/5/4,63.3,37.32
2454 聯發科,2007/5/4,461,248.75
2474 可成,2007/5/4,278.5,125.41
2492 華新科,2007/5/4,29.8,24.95
2801 彰銀,2007/5/4,19.4,9.13
2823 中壽,2007/5/4,16.1,5.69
2880 華南金,2007/5/4,23.5,9.52
2881 富邦金,2007/5/4,29.65,16.56
2882 國泰金,2007/5/4,73,39.4
2883 開發金,2007/5/4,14.2,8.29
2884 玉山金,2007/5/4,19.2,7.27
2885 元大金,2007/5/4,14.9,9.29
2886 兆豐金,2007/5/4,21.2,11.07
2887 台新金,2007/5/4,16.5,7.8
2890 永豐金,2007/5/4,14.95,7.53
2891 中信金,2007/5/4,26.9,10.36
2892 第一金,2007/5/4,22.9,8.95
2912 統一超,2007/5/4,87.4,51.21
3008 大立光,2007/5/4,419,306.25
3045 台灣大,2007/5/4,36.05,24.75
3481 群創,2007/5/4,98.8,66.7
4904 遠傳,2007/5/4,39.65,24.1
6505 台塑化,2007/5/4,71.5,44.11
9904 寶成,2007/5/4,35,17.32
0050 元大台灣50,2007/5/11,58.6,40.03
1101 台泥,2007/5/11,30.6,15.14
1102 亞泥,2007/5/11,35,14.97
1216 統一,2007/5/11,31,12.61
1301 台塑,2007/5/11,64.9,33.03
1303 南亞,2007/5/11,62.9,33.97
1402 遠東新,2007/5/11,31.8,15.99
2002 中鋼,2007/5/11,39.8,19.23
2105 正新,2007/5/11,34.9,9.18
2301 光寶科,2007/5/11,40,22.9
2303 聯電,2007/5/11,19.3,13.96
2308 台達電,2007/5/11,112,60.58
2317 鴻海,2007/5/11,238.5,69.53
2327 國巨,2007/5/11,13.4,32.87
2330 台積電,2007/5/11,67.5,40.4
2354 鴻準,2007/5/11,334.5,124.87
2357 華碩,2007/5/11,81.5,139.98
2382 廣達,2007/5/11,48.45,22.62
2395 研華,2007/5/11,101,42.18
2408 南亞科,2007/5/11,28.15,538.78
2409 友達,2007/5/11,51.2,32.1
2412 中華電,2007/5/11,63.2,37.26
2454 聯發科,2007/5/11,472,254.68
2474 可成,2007/5/11,272.5,122.7
2492 華新科,2007/5/11,30.1,25.2
2801 彰銀,2007/5/11,19.05,8.96
2823 中壽,2007/5/11,15.2,5.37
2880 華南金,2007/5/11,23.25,9.42
2881 富邦金,2007/5/11,29.1,16.25
2882 國泰金,2007/5/11,70.9,38.27
2883 開發金,2007/5/11,13.8,8.05
2884 玉山金,2007/5/11,18.9,7.15
2885 元大金,2007/5/11,15.15,9.45
2886 兆豐金,2007/5/11,20.8,10.86
2887 台新金,2007/5/11,16.55,7.82
2890 永豐金,2007/5/11,14.7,7.4
2891 中信金,2007/5/11,26.3,10.13
2892 第一金,2007/5/11,22.55,8.81
2912 統一超,2007/5/11,88.3,51.74
3008 大立光,2007/5/11,430,314.29
3045 台灣大,2007/5/11,36,24.71
3481 群創,2007/5/11,102,68.86
4904 遠傳,2007/5/11,39.05,23.73
6505 台塑化,2007/5/11,71.5,44.11
9904 寶成,2007/5/11,35.15,17.4
0050 元大台灣50,2007/5/18,58.5,39.96
1101 台泥,2007/5/18,31,15.34
1102 亞泥,2007/5/18,34.7,14.84
1216 統一,2007/5/18,31.85,12.96
1301 台塑,2007/5/18,68.6,34.91
1303 南亞,2007/5/18,62.9,33.97
1402 遠東新,2007/5/18,32.8,16.49
2002 中鋼,2007/5/18,39.5,19.08
2105 正新,2007/5/18,35,9.2
2301 光寶科,2007/5/18,39.35,22.53
2303 聯電,2007/5/18,19.2,13.89
2308 台達電,2007/5/18,114,61.66
2317 鴻海,2007/5/18,234.5,68.37
2327 國巨,2007/5/18,13.2,32.38
2330 台積電,2007/5/18,68.5,41
2354 鴻準,2007/5/18,323,120.58
2357 華碩,2007/5/18,79.7,136.89
2382 廣達,2007/5/18,47.8,22.32
2395 研華,2007/5/18,99,41.34
2408 南亞科,2007/5/18,27.7,530.17
2409 友達,2007/5/18,52.7,33.05
2412 中華電,2007/5/18,63.3,37.32
2454 聯發科,2007/5/18,471.5,254.41
2474 可成,2007/5/18,270.5,121.8
2492 華新科,2007/5/18,29,24.28
2801 彰銀,2007/5/18,18.95,8.92
2823 中壽,2007/5/18,15,5.3
2880 華南金,2007/5/18,22.85,9.25
2881 富邦金,2007/5/18,28.4,15.86
2882 國泰金,2007/5/18,70.3,37.94
2883 開發金,2007/5/18,13.7,8
2884 玉山金,2007/5/18,18.75,7.09
2885 元大金,2007/5/18,14.9,9.29
2886 兆豐金,2007/5/18,20.9,10.91
2887 台新金,2007/5/18,16.55,7.82
2890 永豐金,2007/5/18,14.45,7.28
2891 中信金,2007/5/18,26.5,10.21
2892 第一金,2007/5/18,22.35,8.73
2912 統一超,2007/5/18,87.7,51.39
3008 大立光,2007/5/18,430,314.29
3045 台灣大,2007/5/18,34.5,23.68
3481 群創,2007/5/18,95.4,64.4
4904 遠傳,2007/5/18,38.9,23.64
6505 台塑化,2007/5/18,77,47.51
9904 寶成,2007/5/18,35,17.32
0050 元大台灣50,2007/5/25,59.45,40.61
1101 台泥,2007/5/25,32.2,15.93
1102 亞泥,2007/5/25,37.55,16.06
1216 統一,2007/5/25,31.7,12.9
1301 台塑,2007/5/25,70.6,35.93
1303 南亞,2007/5/25,64.5,34.83
1402 遠東新,2007/5/25,32,16.09
2002 中鋼,2007/5/25,40.3,19.47
2105 正新,2007/5/25,34.5,9.07
2301 光寶科,2007/5/25,39.3,22.5
2303 聯電,2007/5/25,19.5,14.11
2308 台達電,2007/5/25,112,60.58
2317 鴻海,2007/5/25,242,70.55
2327 國巨,2007/5/25,13.7,33.61
2330 台積電,2007/5/25,67.4,40.34
2354 鴻準,2007/5/25,335.5,125.24
2357 華碩,2007/5/25,79.8,137.06
2382 廣達,2007/5/25,48.3,22.55
2395 研華,2007/5/25,98.6,41.17
2408 南亞科,2007/5/25,27.65,529.21
2409 友達,2007/5/25,52.1,32.67
2412 中華電,2007/5/25,62.4,36.79
2454 聯發科,2007/5/25,527,284.36
