證券代碼,年月日,收盤價(元),收盤價(元)_週
2891 中信金,2011/5/20,24.7,11.89
2892 第一金,2011/5/20,25.6,12.72
2912 統一超,2011/5/20,157,119.33
3008 大立光,2011/5/20,900,788.36
3045 台灣大,2011/5/20,75,54.17
3481 群創,2011/5/20,27.3,22.89
4904 遠傳,2011/5/20,44,29.7
4938 和碩,2011/5/20,29.95,20.98
6505 台塑化,2011/5/20,99.2,76.45
9904 寶成,2011/5/20,27.2,19.31
0050 元大台灣50,2011/5/27,60.6,48.2
1101 台泥,2011/5/27,39.3,24.46
1102 亞泥,2011/5/27,37.65,24.03
1216 統一,2011/5/27,40.55,23.42
1301 台塑,2011/5/27,113,78.28
1303 南亞,2011/5/27,81.8,57.68
1402 遠東新,2011/5/27,44.1,28.17
2002 中鋼,2011/5/27,34,23.51
2105 正新,2011/5/27,78.9,38.07
2301 光寶科,2011/5/27,36.65,21.67
2303 聯電,2011/5/27,14.35,10.17
2308 台達電,2011/5/27,111.5,81.93
2317 鴻海,2011/5/27,101,57.42
2327 國巨,2011/5/27,15.6,41.94
2330 台積電,2011/5/27,74,56.67
2354 鴻準,2011/5/27,130,86.45
2357 華碩,2011/5/27,286,144.44
2382 廣達,2011/5/27,64,41.1
2395 研華,2011/5/27,94.5,55.22
2408 南亞科,2011/5/27,11.55,92.37
2409 友達,2011/5/27,23,17.69
2412 中華電,2011/5/27,93.2,62.38
2454 聯發科,2011/5/27,309.5,221.4
2474 可成,2011/5/27,183,144.69
2492 華新科,2011/5/27,16,16.38
2801 彰銀,2011/5/27,24.25,13.33
2823 中壽,2011/5/27,32.4,15.34
2880 華南金,2011/5/27,22.05,11.28
2881 富邦金,2011/5/27,41.3,27.64
2882 國泰金,2011/5/27,44.9,28.64
2883 開發金,2011/5/27,11.45,8.05
2884 玉山金,2011/5/27,21.25,9.38
2885 元大金,2011/5/27,19.25,13.2
2886 兆豐金,2011/5/27,24.25,15.42
2887 台新金,2011/5/27,16.8,8.36
2890 永豐金,2011/5/27,13.05,6.84
2891 中信金,2011/5/27,24.6,11.84
2892 第一金,2011/5/27,24.35,12.1
2912 統一超,2011/5/27,169.5,128.83
3008 大立光,2011/5/27,891,780.48
3045 台灣大,2011/5/27,75.5,54.53
3481 群創,2011/5/27,27.6,23.14
4904 遠傳,2011/5/27,44.25,29.87
4938 和碩,2011/5/27,31.1,21.79
6505 台塑化,2011/5/27,100,77.07
9904 寶成,2011/5/27,26.85,19.06
0050 元大台灣50,2011/6/3,62.2,49.47
1101 台泥,2011/6/3,41.6,25.89
1102 亞泥,2011/6/3,39.65,25.31
1216 統一,2011/6/3,41,23.68
1301 台塑,2011/6/3,115,79.67
1303 南亞,2011/6/3,80.7,56.9
1402 遠東新,2011/6/3,45.75,29.22
2002 中鋼,2011/6/3,34.25,23.68
2105 正新,2011/6/3,81.6,39.37
2301 光寶科,2011/6/3,37.55,22.2
2303 聯電,2011/6/3,15,10.63
2308 台達電,2011/6/3,114.5,84.13
2317 鴻海,2011/6/3,100.5,57.13
2327 國巨,2011/6/3,15.7,42.21
2330 台積電,2011/6/3,77.2,59.12
2354 鴻準,2011/6/3,141,93.76
2357 華碩,2011/6/3,300,151.51
2382 廣達,2011/6/3,68.2,43.79
2395 研華,2011/6/3,97.3,56.85
2408 南亞科,2011/6/3,11.8,94.37
2409 友達,2011/6/3,23.4,18
2412 中華電,2011/6/3,96.1,64.32
2454 聯發科,2011/6/3,319.5,228.55
2474 可成,2011/6/3,191,151.01
2492 華新科,2011/6/3,16.05,16.43
2801 彰銀,2011/6/3,24.6,13.52
2823 中壽,2011/6/3,32.4,15.34
2880 華南金,2011/6/3,22.5,11.51
2881 富邦金,2011/6/3,42.15,28.21
2882 國泰金,2011/6/3,46.8,29.85
2883 開發金,2011/6/3,11.75,8.26
2884 玉山金,2011/6/3,21,9.27
2885 元大金,2011/6/3,20.05,13.75
2886 兆豐金,2011/6/3,24.55,15.61
2887 台新金,2011/6/3,17.3,8.61
2890 永豐金,2011/6/3,13.4,7.02
2891 中信金,2011/6/3,25.8,12.41
2892 第一金,2011/6/3,24.6,12.22
2912 統一超,2011/6/3,163,123.89
3008 大立光,2011/6/3,980,858.43
3045 台灣大,2011/6/3,81.6,58.94
3481 群創,2011/6/3,28.7,24.06
4904 遠傳,2011/6/3,46,31.05
4938 和碩,2011/6/3,31.8,22.28
6505 台塑化,2011/6/3,100.5,77.46
9904 寶成,2011/6/3,27.4,19.45
0050 元大台灣50,2011/6/10,60.55,48.16
1101 台泥,2011/6/10,39.8,24.77
1102 亞泥,2011/6/10,38.35,24.48
1216 統一,2011/6/10,39.8,22.99
1301 台塑,2011/6/10,109,75.51
1303 南亞,2011/6/10,80.6,56.83
1402 遠東新,2011/6/10,44.7,28.55
2002 中鋼,2011/6/10,34.1,23.58
2105 正新,2011/6/10,79,38.12
2301 光寶科,2011/6/10,36.25,21.43
2303 聯電,2011/6/10,14.9,10.56
2308 台達電,2011/6/10,105,77.15
2317 鴻海,2011/6/10,100,56.85
2327 國巨,2011/6/10,15.7,42.21
2330 台積電,2011/6/10,75.3,57.67
2354 鴻準,2011/6/10,130.5,86.78
2357 華碩,2011/6/10,285,143.94
2382 廣達,2011/6/10,68.1,43.73
2395 研華,2011/6/10,96.5,56.39
2408 南亞科,2011/6/10,11.05,88.37
2409 友達,2011/6/10,22.3,17.16
2412 中華電,2011/6/10,96.8,64.78
2454 聯發科,2011/6/10,306,218.9
2474 可成,2011/6/10,186.5,147.45
2492 華新科,2011/6/10,15.7,16.08
2801 彰銀,2011/6/10,24.2,13.3
2823 中壽,2011/6/10,33.3,15.77
2880 華南金,2011/6/10,22.2,11.36
2881 富邦金,2011/6/10,41.7,27.91
2882 國泰金,2011/6/10,45.3,28.9
2883 開發金,2011/6/10,11.55,8.12
2884 玉山金,2011/6/10,20,8.83
2885 元大金,2011/6/10,20,13.71
2886 兆豐金,2011/6/10,24.6,15.65
2887 台新金,2011/6/10,17.2,8.56
2890 永豐金,2011/6/10,12.8,6.71
2891 中信金,2011/6/10,25,12.03
2892 第一金,2011/6/10,24.4,12.12
2912 統一超,2011/6/10,153,116.29
3008 大立光,2011/6/10,961,841.79
3045 台灣大,2011/6/10,79.9,57.71
3481 群創,2011/6/10,28.2,23.64
4904 遠傳,2011/6/10,44.7,30.18
4938 和碩,2011/6/10,31,21.72
6505 台塑化,2011/6/10,95.9,73.91
9904 寶成,2011/6/10,26.85,19.06
0050 元大台灣50,2011/6/17,59.2,47.09
1101 台泥,2011/6/17,40.5,25.21
1102 亞泥,2011/6/17,38.75,24.73
1216 統一,2011/6/17,40.05,23.13
1301 台塑,2011/6/17,108.5,75.17
1303 南亞,2011/6/17,79,55.7
1402 遠東新,2011/6/17,43.2,27.6
2002 中鋼,2011/6/17,33.8,23.37
2105 正新,2011/6/17,80,38.6
2301 光寶科,2011/6/17,36.35,21.49
2303 聯電,2011/6/17,14.3,10.14
2308 台達電,2011/6/17,108.5,79.72
2317 鴻海,2011/6/17,98.7,56.11
2327 國巨,2011/6/17,15,40.33
2330 台積電,2011/6/17,74.2,56.83
2354 鴻準,2011/6/17,120,79.8
2357 華碩,2011/6/17,279.5,141.16
2382 廣達,2011/6/17,65.5,42.06
2395 研華,2011/6/17,96,56.09
2408 南亞科,2011/6/17,9.35,74.78
2409 友達,2011/6/17,20.5,15.77
2412 中華電,2011/6/17,99,66.26
2454 聯發科,2011/6/17,301.5,215.68
2474 可成,2011/6/17,167.5,132.43
2492 華新科,2011/6/17,13.95,14.28
2801 彰銀,2011/6/17,22,12.09
2823 中壽,2011/6/17,34.6,16.38
2880 華南金,2011/6/17,21.05,10.77
2881 富邦金,2011/6/17,41.8,27.98
2882 國泰金,2011/6/17,43.8,27.94
2883 開發金,2011/6/17,11.3,7.94
2884 玉山金,2011/6/17,20.3,8.96
2885 元大金,2011/6/17,19.2,13.16
2886 兆豐金,2011/6/17,24.4,15.52
2887 台新金,2011/6/17,16.45,8.19
2890 永豐金,2011/6/17,12.1,6.34
2891 中信金,2011/6/17,24.55,11.81
2892 第一金,2011/6/17,23,11.43
2912 統一超,2011/6/17,155,117.81
3008 大立光,2011/6/17,915,801.5
3045 台灣大,2011/6/17,82.4,59.52
3481 群創,2011/6/17,25.5,21.38
4904 遠傳,2011/6/17,45,30.38
4938 和碩,2011/6/17,29.3,20.53
6505 台塑化,2011/6/17,102,78.61
9904 寶成,2011/6/17,26.05,18.49
0050 元大台灣50,2011/6/24,58.2,46.29
1101 台泥,2011/6/24,39.5,24.58
1102 亞泥,2011/6/24,39.8,25.4
1216 統一,2011/6/24,40.1,23.16
1301 台塑,2011/6/24,96.5,66.85
1303 南亞,2011/6/24,73.5,51.83
1402 遠東新,2011/6/24,43.25,27.63
2002 中鋼,2011/6/24,34,23.51
2105 正新,2011/6/24,80.1,38.65
2301 光寶科,2011/6/24,37.3,22.05
2303 聯電,2011/6/24,14.05,9.96
2308 台達電,2011/6/24,100,73.48
2317 鴻海,2011/6/24,97.6,55.49
2327 國巨,2011/6/24,11.9,31.99
2330 台積電,2011/6/24,72.9,55.83
2354 鴻準,2011/6/24,118.5,78.8
2357 華碩,2011/6/24,280.5,141.66
2382 廣達,2011/6/24,65.5,42.06
2395 研華,2011/6/24,97.5,56.97
2408 南亞科,2011/6/24,8.26,66.06
2409 友達,2011/6/24,19.75,15.19
2412 中華電,2011/6/24,98.2,65.72
2454 聯發科,2011/6/24,311,222.47
2474 可成,2011/6/24,184.5,145.87
2492 華新科,2011/6/24,13.65,13.98
2801 彰銀,2011/6/24,22.7,12.48
2823 中壽,2011/6/24,36.6,17.33
2880 華南金,2011/6/24,21.55,11.03
2881 富邦金,2011/6/24,42.85,28.68
2882 國泰金,2011/6/24,42.6,27.18
2883 開發金,2011/6/24,11.3,7.94
2884 玉山金,2011/6/24,20.5,9.05
2885 元大金,2011/6/24,18.85,12.92
2886 兆豐金,2011/6/24,24.05,15.3
2887 台新金,2011/6/24,16.85,8.39
2890 永豐金,2011/6/24,11.95,6.26
2891 中信金,2011/6/24,23.85,11.48
2892 第一金,2011/6/24,23.4,11.63
2912 統一超,2011/6/24,162.5,123.51
3008 大立光,2011/6/24,898,786.61
3045 台灣大,2011/6/24,81.7,59.01
3481 群創,2011/6/24,22.2,18.61
4904 遠傳,2011/6/24,45.15,30.48
4938 和碩,2011/6/24,28.4,19.9
6505 台塑化,2011/6/24,99.8,76.92
9904 寶成,2011/6/24,26.2,18.6
0050 元大台灣50,2011/7/1,59.7,47.48
1101 台泥,2011/7/1,44.4,27.63
1102 亞泥,2011/7/1,42.1,26.87
1216 統一,2011/7/1,42.1,24.32
1301 台塑,2011/7/1,106,73.43
1303 南亞,2011/7/1,77,54.29
1402 遠東新,2011/7/1,45.55,29.1
2002 中鋼,2011/7/1,34.8,24.06
2105 正新,2011/7/1,83.5,40.29
2301 光寶科,2011/7/1,38.2,22.59
2303 聯電,2011/7/1,14.25,10.1
2308 台達電,2011/7/1,105,77.15
2317 鴻海,2011/7/1,97.6,55.49
2327 國巨,2011/7/1,12.8,34.41
2330 台積電,2011/7/1,72.8,58.16
2354 鴻準,2011/7/1,127,84.45
2357 華碩,2011/7/1,286,144.44
2382 廣達,2011/7/1,68.2,43.79
2395 研華,2011/7/1,99.3,58.02
2408 南亞科,2011/7/1,7.97,63.74
2409 友達,2011/7/1,19.55,15.04
2412 中華電,2011/7/1,101,67.6
2454 聯發科,2011/7/1,313.5,224.26
2474 可成,2011/7/1,190.5,150.62
2492 華新科,2011/7/1,14,14.33
2801 彰銀,2011/7/1,24.3,13.36
2823 中壽,2011/7/1,39.15,18.54
2880 華南金,2011/7/1,22.5,11.51
2881 富邦金,2011/7/1,45,30.12
2882 國泰金,2011/7/1,44.45,28.77
2883 開發金,2011/7/1,11.7,8.22
2884 玉山金,2011/7/1,20.55,9.07
2885 元大金,2011/7/1,20.1,13.78
2886 兆豐金,2011/7/1,25.95,16.5
2887 台新金,2011/7/1,17.2,8.56
2890 永豐金,2011/7/1,12.45,6.52
2891 中信金,2011/7/1,25.7,12.37
2892 第一金,2011/7/1,24.3,12.07
2912 統一超,2011/7/1,171.5,130.35
3008 大立光,2011/7/1,977,855.81
3045 台灣大,2011/7/1,77.1,58.67
3481 群創,2011/7/1,20.3,17.02
4904 遠傳,2011/7/1,47.25,31.9
4938 和碩,2011/7/1,30,21.02
6505 台塑化,2011/7/1,102,78.61
9904 寶成,2011/7/1,26.7,18.95
0050 元大台灣50,2011/7/8,60.05,47.76
1101 台泥,2011/7/8,45.4,28.25
1102 亞泥,2011/7/8,44.85,28.63
1216 統一,2011/7/8,44.95,25.96
1301 台塑,2011/7/8,110,76.21
1303 南亞,2011/7/8,80.1,56.48
1402 遠東新,2011/7/8,43.4,27.72
2002 中鋼,2011/7/8,35.05,24.24
2105 正新,2011/7/8,85.6,41.3
2301 光寶科,2011/7/8,38,22.47
2303 聯電,2011/7/8,14.25,10.1
2308 台達電,2011/7/8,108,79.36
2317 鴻海,2011/7/8,97.7,55.54
2327 國巨,2011/7/8,12.7,34.14
2330 台積電,2011/7/8,72.5,57.92
2354 鴻準,2011/7/8,119.5,79.46
2357 華碩,2011/7/8,283,142.93
2382 廣達,2011/7/8,69.6,44.69
2395 研華,2011/7/8,100,58.43
2408 南亞科,2011/7/8,8.11,64.86
2409 友達,2011/7/8,18.45,14.51
2412 中華電,2011/7/8,103.5,69.27
2454 聯發科,2011/7/8,288.5,220.89
2474 可成,2011/7/8,214.5,169.59
2492 華新科,2011/7/8,13.75,14.08
2801 彰銀,2011/7/8,24.15,13.28
2823 中壽,2011/7/8,40.35,19.11
2880 華南金,2011/7/8,22.4,11.46
2881 富邦金,2011/7/8,45.9,30.72
2882 國泰金,2011/7/8,44.2,28.6
2883 開發金,2011/7/8,11.8,8.29
2884 玉山金,2011/7/8,19.9,8.78
2885 元大金,2011/7/8,20.3,13.92
2886 兆豐金,2011/7/8,26.15,16.63
2887 台新金,2011/7/8,17.2,8.56
2890 永豐金,2011/7/8,12.5,6.55
2891 中信金,2011/7/8,26.05,12.53
2892 第一金,2011/7/8,24.25,12.05
2912 統一超,2011/7/8,177,134.53
3008 大立光,2011/7/8,947,829.53
3045 台灣大,2011/7/8,76,57.83
3481 群創,2011/7/8,18.5,15.51
4904 遠傳,2011/7/8,48.15,32.5
4938 和碩,2011/7/8,33.9,23.75
6505 台塑化,2011/7/8,99.6,79.77
9904 寶成,2011/7/8,26.7,18.95
0050 元大台灣50,2011/7/15,59.2,47.09
1101 台泥,2011/7/15,45.55,28.35
1102 亞泥,2011/7/15,45.5,29.04
1216 統一,2011/7/15,46,26.57
1301 台塑,2011/7/15,109.5,80.86
1303 南亞,2011/7/15,79.4,59.57
1402 遠東新,2011/7/15,43.7,27.92
2002 中鋼,2011/7/15,35.2,24.34
2105 正新,2011/7/15,90,43.42
2301 光寶科,2011/7/15,37.8,22.35
2303 聯電,2011/7/15,13.9,9.85
2308 台達電,2011/7/15,101.5,74.58
2317 鴻海,2011/7/15,92.2,52.42
2327 國巨,2011/7/15,10.6,28.5
2330 台積電,2011/7/15,69.9,55.84
2354 鴻準,2011/7/15,119,79.13
2357 華碩,2011/7/15,280,141.41
2382 廣達,2011/7/15,68,43.67
2395 研華,2011/7/15,94.4,62.88
2408 南亞科,2011/7/15,7.5,59.98
2409 友達,2011/7/15,17.65,13.88
2412 中華電,2011/7/15,105.5,70.61
2454 聯發科,2011/7/15,263,201.36
2474 可成,2011/7/15,205,162.08
2492 華新科,2011/7/15,13.25,13.57
2801 彰銀,2011/7/15,24.2,13.3
2823 中壽,2011/7/15,42.5,20.13
2880 華南金,2011/7/15,22.55,11.54
2881 富邦金,2011/7/15,46.2,30.92
2882 國泰金,2011/7/15,44.5,28.8
2883 開發金,2011/7/15,11.05,8.19
2884 玉山金,2011/7/15,20.45,9.02
2885 元大金,2011/7/15,20.2,13.85
2886 兆豐金,2011/7/15,26.45,16.82
2887 台新金,2011/7/15,17.15,8.54
2890 永豐金,2011/7/15,12.3,6.45
2891 中信金,2011/7/15,26.3,12.66
2892 第一金,2011/7/15,24.15,12
2912 統一超,2011/7/15,180,136.81
3008 大立光,2011/7/15,916,802.37
3045 台灣大,2011/7/15,76,57.83
3481 群創,2011/7/15,17.6,14.76
4904 遠傳,2011/7/15,48.8,32.94
4938 和碩,2011/7/15,34,23.82
6505 台塑化,2011/7/15,102.5,82.09
9904 寶成,2011/7/15,26.35,18.71
0050 元大台灣50,2011/7/22,61,48.52
1101 台泥,2011/7/22,48.4,30.12
1102 亞泥,2011/7/22,46.75,29.84
1216 統一,2011/7/22,49,28.3
1301 台塑,2011/7/22,111,81.97
1303 南亞,2011/7/22,81.6,61.22
1402 遠東新,2011/7/22,44.6,28.49
2002 中鋼,2011/7/22,30.55,23.52
2105 正新,2011/7/22,89,42.94
2301 光寶科,2011/7/22,37.45,22.14
2303 聯電,2011/7/22,13.4,10.29
2308 台達電,2011/7/22,109.5,80.46
2317 鴻海,2011/7/22,91.8,52.19
2327 國巨,2011/7/22,11.2,30.11
2330 台積電,2011/7/22,72,57.52
2354 鴻準,2011/7/22,133,88.44
2357 華碩,2011/7/22,296,149.49
2382 廣達,2011/7/22,68.9,44.24
2395 研華,2011/7/22,92.5,61.62
2408 南亞科,2011/7/22,6.66,53.26
2409 友達,2011/7/22,17.8,14
2412 中華電,2011/7/22,99.6,70.18
2454 聯發科,2011/7/22,277,212.08
2474 可成,2011/7/22,232,183.43
2492 華新科,2011/7/22,14.1,14.44
2801 彰銀,2011/7/22,25.05,13.77
2823 中壽,2011/7/22,42.9,20.31
2880 華南金,2011/7/22,22.9,11.72
2881 富邦金,2011/7/22,47.1,31.52
2882 國泰金,2011/7/22,45.8,29.64
2883 開發金,2011/7/22,11.15,8.27
2884 玉山金,2011/7/22,20.85,9.2
2885 元大金,2011/7/22,21.2,14.54
2886 兆豐金,2011/7/22,26.95,17.14
2887 台新金,2011/7/22,17.5,8.71
2890 永豐金,2011/7/22,12.5,6.55
2891 中信金,2011/7/22,26.25,12.98
2892 第一金,2011/7/22,25.9,12.87
2912 統一超,2011/7/22,187.5,142.51
3008 大立光,2011/7/22,981,859.31
3045 台灣大,2011/7/22,77,58.59
3481 群創,2011/7/22,17.5,14.67
4904 遠傳,2011/7/22,46.95,33.41
4938 和碩,2011/7/22,34.4,24.1
6505 台塑化,2011/7/22,106,84.89
9904 寶成,2011/7/22,25.7,19.13
0050 元大台灣50,2011/7/29,59.9,47.64
1101 台泥,2011/7/29,45.6,29.61
1102 亞泥,2011/7/29,44.5,28.4
1216 統一,2011/7/29,47.3,27.32
1301 台塑,2011/7/29,108.5,80.12
1303 南亞,2011/7/29,79.7,59.8
1402 遠東新,2011/7/29,46.25,29.54
2002 中鋼,2011/7/29,30.1,23.17
2105 正新,2011/7/29,86.5,41.73
2301 光寶科,2011/7/29,37.7,22.29
2303 聯電,2011/7/29,12.95,9.95
2308 台達電,2011/7/29,102,78.73
2317 鴻海,2011/7/29,82.3,52.04
2327 國巨,2011/7/29,11.7,31.46
2330 台積電,2011/7/29,72,57.52
2354 鴻準,2011/7/29,133,88.44
2357 華碩,2011/7/29,232,149.7
2382 廣達,2011/7/29,71,45.59
2395 研華,2011/7/29,97.5,64.95
2408 南亞科,2011/7/29,6.68,53.42
2409 友達,2011/7/29,15.75,12.38
2412 中華電,2011/7/29,100,70.47
2454 聯發科,2011/7/29,258.5,197.92
2474 可成,2011/7/29,252,199.24
2492 華新科,2011/7/29,13.35,13.67
2801 彰銀,2011/7/29,22.8,13.82
2823 中壽,2011/7/29,40.45,19.48
2880 華南金,2011/7/29,22.7,11.62
2881 富邦金,2011/7/29,47,31.46
2882 國泰金,2011/7/29,43.2,28.52
2883 開發金,2011/7/29,11.05,8.19
2884 玉山金,2011/7/29,19.95,8.8
2885 元大金,2011/7/29,20.6,14.12
2886 兆豐金,2011/7/29,27.75,17.65
2887 台新金,2011/7/29,15.4,8.32
2890 永豐金,2011/7/29,12.5,6.55
2891 中信金,2011/7/29,26,12.86
2892 第一金,2011/7/29,23.9,12.93
2912 統一超,2011/7/29,184.5,140.23
3008 大立光,2011/7/29,970,849.68
3045 台灣大,2011/7/29,79.3,60.34
3481 群創,2011/7/29,15.45,12.95
4904 遠傳,2011/7/29,47.65,33.91
4938 和碩,2011/7/29,33.15,23.22
6505 台塑化,2011/7/29,108.5,86.9
9904 寶成,2011/7/29,25.75,19.17
0050 元大台灣50,2011/8/5,54.45,43.31
1101 台泥,2011/8/5,43.1,27.98
1102 亞泥,2011/8/5,40.5,25.85
1216 統一,2011/8/5,42.65,24.63
1301 台塑,2011/8/5,89.5,66.09
1303 南亞,2011/8/5,69,51.77
1402 遠東新,2011/8/5,42.8,27.34
2002 中鋼,2011/8/5,29.2,22.48
2105 正新,2011/8/5,63.2,37.45
2301 光寶科,2011/8/5,34.2,20.22
2303 聯電,2011/8/5,11.55,8.87
2308 台達電,2011/8/5,95.6,73.79
2317 鴻海,2011/8/5,73.1,46.23
2327 國巨,2011/8/5,10.65,28.63
2330 台積電,2011/8/5,66.6,53.21
2354 鴻準,2011/8/5,123,81.79
2357 華碩,2011/8/5,233.5,150.67
2382 廣達,2011/8/5,61.1,41.33
2395 研華,2011/8/5,90,59.95
2408 南亞科,2011/8/5,5.68,45.43
2409 友達,2011/8/5,14.2,11.17
2412 中華電,2011/8/5,98.1,69.13
2454 聯發科,2011/8/5,224,171.5
2474 可成,2011/8/5,234,185.01
2492 華新科,2011/8/5,12.1,12.39
2801 彰銀,2011/8/5,22.7,13.76
2823 中壽,2011/8/5,41.45,19.96
2880 華南金,2011/8/5,21.8,11.16
2881 富邦金,2011/8/5,44.2,29.58
2882 國泰金,2011/8/5,39.1,25.81
2883 開發金,2011/8/5,10.3,7.64
2884 玉山金,2011/8/5,18.75,8.27
2885 元大金,2011/8/5,18.75,12.86
2886 兆豐金,2011/8/5,26.6,16.92
2887 台新金,2011/8/5,14.25,7.69
2890 永豐金,2011/8/5,11.7,6.13
2891 中信金,2011/8/5,23.9,11.82
2892 第一金,2011/8/5,23.8,12.88
2912 統一超,2011/8/5,172.5,134.78
3008 大立光,2011/8/5,886,786.85
3045 台灣大,2011/8/5,78.8,59.96
3481 群創,2011/8/5,14,11.74
4904 遠傳,2011/8/5,45.5,32.38
4938 和碩,2011/8/5,30.35,21.26
6505 台塑化,2011/8/5,88.5,70.88
9904 寶成,2011/8/5,23.65,17.6
0050 元大台灣50,2011/8/12,53.55,42.59
1101 台泥,2011/8/12,42.65,27.69
1102 亞泥,2011/8/12,40.3,25.72
1216 統一,2011/8/12,42,26.58
1301 台塑,2011/8/12,84.7,62.55
1303 南亞,2011/8/12,64.7,48.54
1402 遠東新,2011/8/12,43.05,27.5
2002 中鋼,2011/8/12,29.3,22.56
2105 正新,2011/8/12,64.8,38.4
2301 光寶科,2011/8/12,28,18.16
2303 聯電,2011/8/12,10.9,8.37
2308 台達電,2011/8/12,82.3,63.53
2317 鴻海,2011/8/12,72.9,46.1
2327 國巨,2011/8/12,10.1,27.15
2330 台積電,2011/8/12,65.1,52.01
2354 鴻準,2011/8/12,107,75.39
2357 華碩,2011/8/12,222,143.25
2382 廣達,2011/8/12,56.3,38.08
2395 研華,2011/8/12,87.3,58.15
2408 南亞科,2011/8/12,4.5,35.99
2409 友達,2011/8/12,13.6,10.69
2412 中華電,2011/8/12,95.9,67.58
2454 聯發科,2011/8/12,257,196.77
2474 可成,2011/8/12,250,197.66
2492 華新科,2011/8/12,11.25,11.52
2801 彰銀,2011/8/12,21.8,13.22
2823 中壽,2011/8/12,40.4,19.45
2880 華南金,2011/8/12,20,11
2881 富邦金,2011/8/12,43.2,28.91
2882 國泰金,2011/8/12,38.75,25.58
2883 開發金,2011/8/12,9.45,7.08
2884 玉山金,2011/8/12,18.05,7.97
2885 元大金,2011/8/12,17.85,12.24
2886 兆豐金,2011/8/12,25.55,16.25
2887 台新金,2011/8/12,13.65,7.37
2890 永豐金,2011/8/12,10.6,5.87
2891 中信金,2011/8/12,23.2,11.48
2892 第一金,2011/8/12,23.5,12.71
2912 統一超,2011/8/12,170.5,133.21
3008 大立光,2011/8/12,886,786.85
3045 台灣大,2011/8/12,76.7,58.37
3481 群創,2011/8/12,13.1,10.98
4904 遠傳,2011/8/12,44.9,31.95
4938 和碩,2011/8/12,27.55,19.3
6505 台塑化,2011/8/12,78.5,62.87
9904 寶成,2011/8/12,22.3,16.6
0050 元大台灣50,2011/8/19,51.1,40.64
1101 台泥,2011/8/19,42,27.27
1102 亞泥,2011/8/19,40.25,25.69
1216 統一,2011/8/19,41.8,26.45
1301 台塑,2011/8/19,83.4,61.59
1303 南亞,2011/8/19,65,48.77
1402 遠東新,2011/8/19,39.8,25.42
2002 中鋼,2011/8/19,29.05,22.36
2105 正新,2011/8/19,63.6,37.68
2301 光寶科,2011/8/19,28.5,18.49
2303 聯電,2011/8/19,10.7,8.22
2308 台達電,2011/8/19,70.7,54.57
2317 鴻海,2011/8/19,68,43
2327 國巨,2011/8/19,9.27,24.92
2330 台積電,2011/8/19,63.9,51.05
2354 鴻準,2011/8/19,101.5,71.52
2357 華碩,2011/8/19,226,145.83
2382 廣達,2011/8/19,54.9,37.14
2395 研華,2011/8/19,86.9,57.89
2408 南亞科,2011/8/19,3.98,31.83
2409 友達,2011/8/19,12.6,9.91
2412 中華電,2011/8/19,98,69.06
2454 聯發科,2011/8/19,252,192.94
2474 可成,2011/8/19,219,173.15
2492 華新科,2011/8/19,9.94,10.7
2801 彰銀,2011/8/19,21.25,12.88
2823 中壽,2011/8/19,38.3,18.44
2880 華南金,2011/8/19,19.6,10.78
2881 富邦金,2011/8/19,40.75,29.3
2882 國泰金,2011/8/19,35.35,23.34
2883 開發金,2011/8/19,9.07,6.79
2884 玉山金,2011/8/19,17.5,7.9
2885 元大金,2011/8/19,17.6,12.07
2886 兆豐金,2011/8/19,24.65,15.68
2887 台新金,2011/8/19,13,7.02
2890 永豐金,2011/8/19,10.5,5.82
2891 中信金,2011/8/19,22.5,11.13
2892 第一金,2011/8/19,22.5,12.17
2912 統一超,2011/8/19,170,132.82
3008 大立光,2011/8/19,776,689.16
3045 台灣大,2011/8/19,76.6,58.29
3481 群創,2011/8/19,11.75,9.85
4904 遠傳,2011/8/19,44.85,31.91
4938 和碩,2011/8/19,26.25,18.39
6505 台塑化,2011/8/19,78.8,63.11
9904 寶成,2011/8/19,22.3,16.6
0050 元大台灣50,2011/8/26,53.05,42.2
1101 台泥,2011/8/26,35.25,22.89
1102 亞泥,2011/8/26,35.3,24.13
1216 統一,2011/8/26,41.05,25.98
1301 台塑,2011/8/26,90.1,66.53
1303 南亞,2011/8/26,67.5,50.64
1402 遠東新,2011/8/26,35.4,24.52
2002 中鋼,2011/8/26,29.25,22.52
2105 正新,2011/8/26,63.4,37.57
2301 光寶科,2011/8/26,30.25,19.62
2303 聯電,2011/8/26,10.8,8.29
2308 台達電,2011/8/26,80.1,61.83
2317 鴻海,2011/8/26,64.2,40.6
2327 國巨,2011/8/26,8.91,23.95
2330 台積電,2011/8/26,67.9,54.25
2354 鴻準,2011/8/26,89.7,63.2
2357 華碩,2011/8/26,244,157.44
2382 廣達,2011/8/26,56.2,38.02
2395 研華,2011/8/26,80.5,53.62
2408 南亞科,2011/8/26,4.3,34.39
2409 友達,2011/8/26,12.25,9.63
2412 中華電,2011/8/26,101,71.17
2454 聯發科,2011/8/26,292.5,223.95
2474 可成,2011/8/26,218,172.36
2492 華新科,2011/8/26,10,10.77
2801 彰銀,2011/8/26,21.1,12.79
2823 中壽,2011/8/26,34.45,16.59
2880 華南金,2011/8/26,19.75,10.86
2881 富邦金,2011/8/26,40.6,29.19
2882 國泰金,2011/8/26,36,23.76
